,image_id,Eye_PL,Eye_CL,Hat_PL,Hat_CL
19859,019860.jpg,0,0,1,1
19860,019861.jpg,0,0,1,0
19861,019862.jpg,0,0,0,0
19862,019863.jpg,0,0,0,0
19863,019864.jpg,0,0,0,0
19864,019865.jpg,0,0,0,0
19865,019866.jpg,0,0,1,0
19866,019867.jpg,0,0,0,0
19867,019868.jpg,0,0,0,0
19868,019869.jpg,0,0,0,0
19869,019870.jpg,0,0,0,0
19870,019871.jpg,0,0,0,0
19871,019872.jpg,0,0,0,0
19872,019873.jpg,0,0,0,0
19873,019874.jpg,0,0,0,0
19874,019875.jpg,1,0,0,0
19875,019876.jpg,0,0,0,0
19876,019877.jpg,0,0,0,0
19877,019878.jpg,0,0,0,0
19878,019879.jpg,0,0,0,0
19879,019880.jpg,0,0,0,0
19880,019881.jpg,0,0,0,0
19881,019882.jpg,0,0,0,0
19882,019883.jpg,1,0,0,0
19883,019884.jpg,0,0,1,1
19884,019885.jpg,1,0,0,0
19885,019886.jpg,0,0,0,0
19886,019887.jpg,0,0,0,0
19887,019888.jpg,0,0,0,0
19888,019889.jpg,0,0,1,1
19889,019890.jpg,0,0,0,0
19890,019891.jpg,0,0,0,0
19891,019892.jpg,0,0,0,0
19892,019893.jpg,0,0,0,0
19893,019894.jpg,0,0,0,0
19894,019895.jpg,0,0,0,0
19895,019896.jpg,0,0,0,0
19896,019897.jpg,0,0,0,0
19897,019898.jpg,0,0,0,0
19898,019899.jpg,0,0,0,0
19899,019900.jpg,0,0,0,0
19900,019901.jpg,0,0,0,0
19901,019902.jpg,0,0,0,0
19902,019903.jpg,0,0,0,0
19903,019904.jpg,0,0,0,0
19904,019905.jpg,0,0,0,0
19905,019906.jpg,0,0,0,0
19906,019907.jpg,0,0,0,0
19907,019908.jpg,0,0,0,0
19908,019909.jpg,0,0,0,0
19909,019910.jpg,0,0,1,0
19910,019911.jpg,0,0,0,0
19911,019912.jpg,1,1,1,1
19912,019913.jpg,0,0,0,0
19913,019914.jpg,0,0,0,0
19914,019915.jpg,0,0,1,0
19915,019916.jpg,0,0,0,0
19916,019917.jpg,0,0,0,0
19917,019918.jpg,0,0,0,0
19918,019919.jpg,0,0,0,0
19919,019920.jpg,0,0,1,0
19920,019921.jpg,0,0,0,0
19921,019922.jpg,0,0,0,0
19922,019923.jpg,0,0,0,0
19923,019924.jpg,0,0,0,0
19924,019925.jpg,0,0,0,0
19925,019926.jpg,0,0,0,0
19926,019927.jpg,0,0,0,0
19927,019928.jpg,0,0,0,0
19928,019929.jpg,0,0,0,0
19929,019930.jpg,0,0,0,0
19930,019931.jpg,0,0,0,0
19931,019932.jpg,0,0,0,0
19932,019933.jpg,0,0,0,0
19933,019934.jpg,0,0,0,0
19934,019935.jpg,0,0,0,0
19935,019936.jpg,0,0,0,0
19936,019937.jpg,0,0,0,0
19937,019938.jpg,0,0,0,0
19938,019939.jpg,0,0,0,0
19939,019940.jpg,0,0,1,1
19940,019941.jpg,0,0,0,0
19941,019942.jpg,0,0,0,0
19942,019943.jpg,0,0,0,0
19943,019944.jpg,0,0,1,0
19944,019945.jpg,0,0,0,0
19945,019946.jpg,0,0,0,0
19946,019947.jpg,0,0,0,0
19947,019948.jpg,0,0,0,0
19948,019949.jpg,0,0,0,0
19949,019950.jpg,0,0,0,0
19950,019951.jpg,0,0,0,0
19951,019952.jpg,0,0,0,0
19952,019953.jpg,0,0,0,0
19953,019954.jpg,0,0,0,0
19954,019955.jpg,0,0,0,0
19955,019956.jpg,0,0,0,0
19956,019957.jpg,0,0,0,0
19957,019958.jpg,0,0,0,0
19958,019959.jpg,0,0,0,0
19959,019960.jpg,0,0,0,0
19960,019961.jpg,1,1,0,0
19961,019962.jpg,0,0,0,0
19962,019963.jpg,0,0,0,0
19963,019964.jpg,0,0,0,0
19964,019965.jpg,0,0,0,0
19965,019966.jpg,0,0,0,0
19966,019967.jpg,0,0,0,0
19967,019968.jpg,0,0,0,0
19968,019969.jpg,0,0,0,0
19969,019970.jpg,0,0,0,0
19970,019971.jpg,0,0,0,0
19971,019972.jpg,0,0,0,0
19972,019973.jpg,0,0,0,0
19973,019974.jpg,0,0,0,0
19974,019975.jpg,0,0,0,0
19975,019976.jpg,0,0,0,0
19976,019977.jpg,0,0,0,0
19977,019978.jpg,0,0,0,0
19978,019979.jpg,0,0,0,0
19979,019980.jpg,0,0,0,0
19980,019981.jpg,0,0,0,0
19981,019982.jpg,0,0,0,0
19982,019983.jpg,0,0,0,0
19983,019984.jpg,1,1,1,0
19984,019985.jpg,0,0,0,0
19985,019986.jpg,0,0,0,0
19986,019987.jpg,0,0,0,0
19987,019988.jpg,0,0,0,0
19988,019989.jpg,0,0,0,0
19989,019990.jpg,0,0,0,0
19990,019991.jpg,0,0,0,0
19991,019992.jpg,0,0,0,0
19992,019993.jpg,0,0,0,0
19993,019994.jpg,0,0,0,0
19994,019995.jpg,0,0,0,0
19995,019996.jpg,0,0,0,0
19996,019997.jpg,1,1,0,0
19997,019998.jpg,0,0,0,0
19998,019999.jpg,0,0,0,0
19999,020000.jpg,0,0,0,0
20000,020001.jpg,0,0,0,0
20001,020002.jpg,0,0,0,0
20002,020003.jpg,0,0,0,0
20003,020004.jpg,0,0,1,0
20004,020005.jpg,0,0,0,0
20005,020006.jpg,1,1,0,0
20006,020007.jpg,0,0,0,0
20007,020008.jpg,1,1,0,0
20008,020009.jpg,0,0,0,0
20009,020010.jpg,1,1,1,0
20010,020011.jpg,0,0,0,0
20011,020012.jpg,0,0,0,0
20012,020013.jpg,0,0,0,0
20013,020014.jpg,0,0,0,0
20014,020015.jpg,0,0,0,0
20015,020016.jpg,0,0,0,0
20016,020017.jpg,0,0,0,0
20017,020018.jpg,0,0,1,1
20018,020019.jpg,0,0,1,1
20019,020020.jpg,0,0,0,0
20020,020021.jpg,0,0,0,0
20021,020022.jpg,0,0,0,0
20022,020023.jpg,0,0,0,0
20023,020024.jpg,1,1,0,0
20024,020025.jpg,0,0,0,0
20025,020026.jpg,0,0,0,0
20026,020027.jpg,0,0,0,0
20027,020028.jpg,0,0,1,0
20028,020029.jpg,0,0,0,0
20029,020030.jpg,0,0,0,0
20030,020031.jpg,0,0,0,0
20031,020032.jpg,0,0,0,0
20032,020033.jpg,0,0,0,0
20033,020034.jpg,0,0,0,0
20034,020035.jpg,0,0,0,0
20035,020036.jpg,0,0,0,0
20036,020037.jpg,0,0,0,0
20037,020038.jpg,0,0,0,0
20038,020039.jpg,0,0,0,0
20039,020040.jpg,0,0,0,0
20040,020041.jpg,0,0,0,0
20041,020042.jpg,0,0,0,0
20042,020043.jpg,0,0,0,0
20043,020044.jpg,0,0,0,0
20044,020045.jpg,0,0,0,0
20045,020046.jpg,0,0,0,0
20046,020047.jpg,0,0,0,0
20047,020048.jpg,0,0,0,0
20048,020049.jpg,0,0,0,0
20049,020050.jpg,1,1,0,0
20050,020051.jpg,0,0,1,0
20051,020052.jpg,0,0,0,0
20052,020053.jpg,0,0,0,0
20053,020054.jpg,0,0,0,0
20054,020055.jpg,0,0,0,0
20055,020056.jpg,0,0,0,0
20056,020057.jpg,0,0,0,0
20057,020058.jpg,0,1,1,0
20058,020059.jpg,0,0,0,0
20059,020060.jpg,0,0,0,0
20060,020061.jpg,0,0,0,0
20061,020062.jpg,0,0,0,0
20062,020063.jpg,0,0,0,0
20063,020064.jpg,0,0,0,0
20064,020065.jpg,0,0,0,0
20065,020066.jpg,0,0,0,0
20066,020067.jpg,0,0,0,0
20067,020068.jpg,0,0,0,0
20068,020069.jpg,1,1,1,0
20069,020070.jpg,0,0,0,0
20070,020071.jpg,1,0,0,0
20071,020072.jpg,0,0,0,0
20072,020073.jpg,0,0,0,0
20073,020074.jpg,0,0,0,0
20074,020075.jpg,0,0,0,0
20075,020076.jpg,0,0,1,1
20076,020077.jpg,0,0,0,0
20077,020078.jpg,0,0,0,0
20078,020079.jpg,0,0,0,0
20079,020080.jpg,0,0,1,1
20080,020081.jpg,0,0,0,0
20081,020082.jpg,0,0,0,0
20082,020083.jpg,0,0,0,0
20083,020084.jpg,0,0,0,0
20084,020085.jpg,0,0,0,0
20085,020086.jpg,0,0,0,0
20086,020087.jpg,0,0,0,0
20087,020088.jpg,0,0,0,0
20088,020089.jpg,0,0,0,0
20089,020090.jpg,0,0,0,0
20090,020091.jpg,0,0,0,0
20091,020092.jpg,0,0,0,0
20092,020093.jpg,0,0,0,0
20093,020094.jpg,0,0,0,0
20094,020095.jpg,0,0,0,0
20095,020096.jpg,0,0,0,0
20096,020097.jpg,0,0,0,0
20097,020098.jpg,0,0,0,0
20098,020099.jpg,0,0,0,0
20099,020100.jpg,0,0,0,0
20100,020101.jpg,0,0,0,0
20101,020102.jpg,0,0,1,0
20102,020103.jpg,0,0,0,0
20103,020104.jpg,0,0,1,0
20104,020105.jpg,0,0,0,0
20105,020106.jpg,0,0,0,0
20106,020107.jpg,0,0,0,0
20107,020108.jpg,0,0,0,0
20108,020109.jpg,0,0,0,0
20109,020110.jpg,0,0,0,0
20110,020111.jpg,0,0,0,0
20111,020112.jpg,0,0,0,0
20112,020113.jpg,1,1,0,0
20113,020114.jpg,0,0,0,0
20114,020115.jpg,0,0,1,0
20115,020116.jpg,1,0,0,0
20116,020117.jpg,0,0,0,0
20117,020118.jpg,0,0,0,0
20118,020119.jpg,0,0,0,0
20119,020120.jpg,0,0,0,0
20120,020121.jpg,0,0,0,0
20121,020122.jpg,0,0,0,0
20122,020123.jpg,0,0,0,0
20123,020124.jpg,1,0,0,0
20124,020125.jpg,0,0,0,0
20125,020126.jpg,0,0,0,0
20126,020127.jpg,0,0,0,0
20127,020128.jpg,0,0,0,0
20128,020129.jpg,0,0,0,0
20129,020130.jpg,0,0,0,0
20130,020131.jpg,0,0,0,0
20131,020132.jpg,0,0,0,0
20132,020133.jpg,0,0,0,0
20133,020134.jpg,1,1,0,0
20134,020135.jpg,0,0,0,0
20135,020136.jpg,0,0,1,1
20136,020137.jpg,0,0,0,0
20137,020138.jpg,0,0,0,0
20138,020139.jpg,0,0,0,0
20139,020140.jpg,0,0,0,0
20140,020141.jpg,0,0,0,0
20141,020142.jpg,0,0,0,0
20142,020143.jpg,0,0,0,0
20143,020144.jpg,0,0,0,0
20144,020145.jpg,0,0,0,0
20145,020146.jpg,0,0,0,0
20146,020147.jpg,0,0,1,0
20147,020148.jpg,0,0,1,0
20148,020149.jpg,0,0,0,0
20149,020150.jpg,0,0,0,0
20150,020151.jpg,0,0,0,0
20151,020152.jpg,0,0,1,0
20152,020153.jpg,0,0,0,0
20153,020154.jpg,0,0,0,0
20154,020155.jpg,0,0,0,0
20155,020156.jpg,0,0,0,0
20156,020157.jpg,0,0,0,0
20157,020158.jpg,0,0,0,0
20158,020159.jpg,0,0,0,0
20159,020160.jpg,0,0,0,0
20160,020161.jpg,0,0,0,0
20161,020162.jpg,0,0,0,0
20162,020163.jpg,0,0,0,0
20163,020164.jpg,0,0,0,0
20164,020165.jpg,0,0,1,1
20165,020166.jpg,0,0,0,0
20166,020167.jpg,0,0,0,0
20167,020168.jpg,0,0,0,0
20168,020169.jpg,0,0,0,0
20169,020170.jpg,0,0,0,0
20170,020171.jpg,0,0,0,0
20171,020172.jpg,0,0,0,0
20172,020173.jpg,0,0,0,0
20173,020174.jpg,0,0,0,0
20174,020175.jpg,0,0,1,0
20175,020176.jpg,0,0,0,0
20176,020177.jpg,0,0,0,0
20177,020178.jpg,0,0,0,0
20178,020179.jpg,0,0,0,0
20179,020180.jpg,0,0,1,1
20180,020181.jpg,1,1,0,0
20181,020182.jpg,0,0,0,0
20182,020183.jpg,0,0,1,0
20183,020184.jpg,0,0,0,0
20184,020185.jpg,0,0,0,0
20185,020186.jpg,0,0,0,0
20186,020187.jpg,0,0,0,0
20187,020188.jpg,1,1,0,0
20188,020189.jpg,0,0,0,0
20189,020190.jpg,0,0,1,1
20190,020191.jpg,0,0,0,0
20191,020192.jpg,0,0,0,0
20192,020193.jpg,0,0,0,0
20193,020194.jpg,0,0,0,0
20194,020195.jpg,1,0,0,0
20195,020196.jpg,0,0,0,0
20196,020197.jpg,0,0,0,0
20197,020198.jpg,0,0,0,0
20198,020199.jpg,0,0,0,0
20199,020200.jpg,1,0,0,0
20200,020201.jpg,0,0,0,0
20201,020202.jpg,0,0,0,0
20202,020203.jpg,0,0,0,0
20203,020204.jpg,0,0,1,1
20204,020205.jpg,0,0,0,0
20205,020206.jpg,0,0,0,0
20206,020207.jpg,0,0,0,0
20207,020208.jpg,0,1,0,0
20208,020209.jpg,0,0,0,0
20209,020210.jpg,0,0,0,0
20210,020211.jpg,0,0,0,0
20211,020212.jpg,0,0,0,0
20212,020213.jpg,0,0,0,0
20213,020214.jpg,0,0,0,0
20214,020215.jpg,0,0,0,0
20215,020216.jpg,0,0,0,0
20216,020217.jpg,0,0,0,0
20217,020218.jpg,0,0,0,0
20218,020219.jpg,0,0,0,0
20219,020220.jpg,0,0,0,0
20220,020221.jpg,0,0,1,1
20221,020222.jpg,0,0,0,0
20222,020223.jpg,0,0,0,0
20223,020224.jpg,0,0,0,0
20224,020225.jpg,0,0,0,0
20225,020226.jpg,0,0,0,0
20226,020227.jpg,0,0,0,0
20227,020228.jpg,0,0,0,0
20228,020229.jpg,0,0,0,0
20229,020230.jpg,0,0,0,0
20230,020231.jpg,0,0,0,0
20231,020232.jpg,0,0,0,0
20232,020233.jpg,0,0,0,0
20233,020234.jpg,0,0,0,0
20234,020235.jpg,0,0,0,0
20235,020236.jpg,0,0,0,0
20236,020237.jpg,0,0,0,0
20237,020238.jpg,1,1,1,0
20238,020239.jpg,0,0,0,0
20239,020240.jpg,0,0,0,0
20240,020241.jpg,0,0,0,0
20241,020242.jpg,0,0,0,0
20242,020243.jpg,0,0,0,0
20243,020244.jpg,0,0,0,0
20244,020245.jpg,0,0,0,0
20245,020246.jpg,0,0,0,0
20246,020247.jpg,1,1,1,1
20247,020248.jpg,0,0,0,0
20248,020249.jpg,0,0,0,0
20249,020250.jpg,0,0,0,0
20250,020251.jpg,0,0,0,0
20251,020252.jpg,0,0,0,0
20252,020253.jpg,0,0,0,0
20253,020254.jpg,0,0,0,0
20254,020255.jpg,0,1,0,0
20255,020256.jpg,0,0,0,0
20256,020257.jpg,0,0,0,0
20257,020258.jpg,0,0,1,1
20258,020259.jpg,0,0,0,0
20259,020260.jpg,0,0,1,1
20260,020261.jpg,0,0,0,0
20261,020262.jpg,0,0,0,0
20262,020263.jpg,0,0,0,0
20263,020264.jpg,1,1,0,0
20264,020265.jpg,0,0,0,0
20265,020266.jpg,0,0,0,0
20266,020267.jpg,0,0,0,0
20267,020268.jpg,0,0,1,1
20268,020269.jpg,0,0,1,0
20269,020270.jpg,0,0,0,0
20270,020271.jpg,0,0,0,0
20271,020272.jpg,0,0,0,0
20272,020273.jpg,0,0,0,0
20273,020274.jpg,0,0,0,0
20274,020275.jpg,0,0,0,0
20275,020276.jpg,0,0,1,1
20276,020277.jpg,1,0,0,0
20277,020278.jpg,0,0,0,0
20278,020279.jpg,0,0,0,0
20279,020280.jpg,0,0,0,0
20280,020281.jpg,0,0,0,0
20281,020282.jpg,0,0,0,0
20282,020283.jpg,0,0,0,0
20283,020284.jpg,0,0,0,0
20284,020285.jpg,0,0,0,0
20285,020286.jpg,0,0,0,0
20286,020287.jpg,0,0,0,0
20287,020288.jpg,0,0,0,0
20288,020289.jpg,0,0,0,0
20289,020290.jpg,0,0,0,0
20290,020291.jpg,0,0,0,0
20291,020292.jpg,0,0,0,0
20292,020293.jpg,0,0,0,0
20293,020294.jpg,0,0,0,0
20294,020295.jpg,0,0,0,0
20295,020296.jpg,0,0,0,0
20296,020297.jpg,1,0,0,0
20297,020298.jpg,0,0,0,0
20298,020299.jpg,0,0,1,0
20299,020300.jpg,0,0,1,1
20300,020301.jpg,0,0,0,0
20301,020302.jpg,0,0,0,0
20302,020303.jpg,0,0,1,0
20303,020304.jpg,0,0,0,0
20304,020305.jpg,0,0,0,0
20305,020306.jpg,0,0,0,0
20306,020307.jpg,0,0,0,0
20307,020308.jpg,0,0,0,0
20308,020309.jpg,0,0,0,0
20309,020310.jpg,0,0,0,0
20310,020311.jpg,0,0,0,0
20311,020312.jpg,0,0,0,0
20312,020313.jpg,0,0,0,0
20313,020314.jpg,0,0,0,0
20314,020315.jpg,0,0,0,0
20315,020316.jpg,0,0,0,0
20316,020317.jpg,0,0,0,0
20317,020318.jpg,0,0,0,0
20318,020319.jpg,0,0,0,0
20319,020320.jpg,0,0,0,0
20320,020321.jpg,0,0,0,0
20321,020322.jpg,0,0,0,0
20322,020323.jpg,0,0,0,0
20323,020324.jpg,0,0,0,0
20324,020325.jpg,0,0,1,0
20325,020326.jpg,0,0,0,0
20326,020327.jpg,0,0,0,0
20327,020328.jpg,0,0,0,0
20328,020329.jpg,0,0,0,0
20329,020330.jpg,0,0,0,0
20330,020331.jpg,1,1,0,0
20331,020332.jpg,0,0,0,0
20332,020333.jpg,0,0,0,0
20333,020334.jpg,0,0,0,0
20334,020335.jpg,0,0,0,0
20335,020336.jpg,0,0,0,0
20336,020337.jpg,0,0,0,0
20337,020338.jpg,0,0,0,0
20338,020339.jpg,0,0,0,0
20339,020340.jpg,0,0,0,0
20340,020341.jpg,0,0,0,0
20341,020342.jpg,0,0,0,0
20342,020343.jpg,0,0,0,0
20343,020344.jpg,0,0,1,0
20344,020345.jpg,0,0,0,0
20345,020346.jpg,0,0,0,0
20346,020347.jpg,0,0,0,0
20347,020348.jpg,1,0,0,0
20348,020349.jpg,0,0,0,0
20349,020350.jpg,0,0,0,0
20350,020351.jpg,0,0,0,0
20351,020352.jpg,0,0,0,0
20352,020353.jpg,0,0,0,0
20353,020354.jpg,0,0,0,0
20354,020355.jpg,0,0,0,0
20355,020356.jpg,0,0,0,0
20356,020357.jpg,0,0,0,0
20357,020358.jpg,1,1,0,0
20358,020359.jpg,0,0,0,0
20359,020360.jpg,0,0,0,0
20360,020361.jpg,0,0,0,0
20361,020362.jpg,0,0,0,0
20362,020363.jpg,0,0,0,0
20363,020364.jpg,1,1,0,0
20364,020365.jpg,0,0,1,0
20365,020366.jpg,0,0,0,0
20366,020367.jpg,0,0,0,0
20367,020368.jpg,0,0,0,0
20368,020369.jpg,0,0,1,0
20369,020370.jpg,0,0,0,0
20370,020371.jpg,0,0,0,0
20371,020372.jpg,0,0,0,0
20372,020373.jpg,0,0,0,0
20373,020374.jpg,0,0,0,0
20374,020375.jpg,0,0,0,0
20375,020376.jpg,0,0,0,0
20376,020377.jpg,0,0,1,0
20377,020378.jpg,0,0,0,0
20378,020379.jpg,0,0,0,0
20379,020380.jpg,0,0,1,0
20380,020381.jpg,0,0,0,0
20381,020382.jpg,0,0,0,0
20382,020383.jpg,0,0,1,0
20383,020384.jpg,0,0,0,0
20384,020385.jpg,0,0,0,0
20385,020386.jpg,0,0,0,0
20386,020387.jpg,0,0,0,0
20387,020388.jpg,0,0,0,0
20388,020389.jpg,0,0,1,1
20389,020390.jpg,0,0,0,0
20390,020391.jpg,0,0,0,0
20391,020392.jpg,0,0,0,0
20392,020393.jpg,0,0,0,0
20393,020394.jpg,0,0,0,0
20394,020395.jpg,0,0,0,0
20395,020396.jpg,1,1,0,0
20396,020397.jpg,0,0,0,0
20397,020398.jpg,0,0,1,0
20398,020399.jpg,0,0,0,0
20399,020400.jpg,0,0,0,0
20400,020401.jpg,0,0,0,0
20401,020402.jpg,0,0,0,0
20402,020403.jpg,0,0,0,0
20403,020404.jpg,0,0,0,0
20404,020405.jpg,0,0,0,0
20405,020406.jpg,0,0,0,0
20406,020407.jpg,0,0,0,0
20407,020408.jpg,0,0,0,0
20408,020409.jpg,0,0,0,0
20409,020410.jpg,0,0,0,0
20410,020411.jpg,0,0,0,0
20411,020412.jpg,0,0,0,0
20412,020413.jpg,0,0,0,0
20413,020414.jpg,0,0,0,0
20414,020415.jpg,0,0,0,0
20415,020416.jpg,0,0,0,0
20416,020417.jpg,0,0,0,0
20417,020418.jpg,0,0,0,0
20418,020419.jpg,0,0,0,0
20419,020420.jpg,0,0,0,0
20420,020421.jpg,0,0,0,0
20421,020422.jpg,0,0,0,0
20422,020423.jpg,0,0,0,0
20423,020424.jpg,0,0,0,0
20424,020425.jpg,0,0,0,0
20425,020426.jpg,0,0,0,0
20426,020427.jpg,0,0,0,0
20427,020428.jpg,0,0,0,0
20428,020429.jpg,0,0,0,0
20429,020430.jpg,0,0,0,0
20430,020431.jpg,0,0,0,0
20431,020432.jpg,0,0,0,0
20432,020433.jpg,0,0,0,0
20433,020434.jpg,0,0,1,1
20434,020435.jpg,0,0,0,0
20435,020436.jpg,0,0,0,0
20436,020437.jpg,0,0,1,0
20437,020438.jpg,0,0,0,0
20438,020439.jpg,0,0,0,0
20439,020440.jpg,0,0,1,1
20440,020441.jpg,0,0,0,0
20441,020442.jpg,0,0,0,0
20442,020443.jpg,0,0,0,0
20443,020444.jpg,0,0,0,0
20444,020445.jpg,0,0,0,0
20445,020446.jpg,0,0,0,0
20446,020447.jpg,0,0,0,0
20447,020448.jpg,0,0,1,1
20448,020449.jpg,0,1,0,0
20449,020450.jpg,0,0,0,0
20450,020451.jpg,0,0,0,0
20451,020452.jpg,1,1,1,0
20452,020453.jpg,0,0,0,0
20453,020454.jpg,0,0,1,1
20454,020455.jpg,0,0,1,0
20455,020456.jpg,1,0,0,0
20456,020457.jpg,0,0,0,0
20457,020458.jpg,0,0,0,0
20458,020459.jpg,0,0,0,0
20459,020460.jpg,0,0,0,0
20460,020461.jpg,0,0,0,0
20461,020462.jpg,1,0,0,0
20462,020463.jpg,0,0,0,0
20463,020464.jpg,0,0,0,0
20464,020465.jpg,0,0,0,0
20465,020466.jpg,0,0,0,0
20466,020467.jpg,1,0,0,0
20467,020468.jpg,0,0,0,0
20468,020469.jpg,0,0,0,0
20469,020470.jpg,0,1,0,0
20470,020471.jpg,0,0,0,0
20471,020472.jpg,0,0,0,0
20472,020473.jpg,0,0,0,0
20473,020474.jpg,0,0,1,1
20474,020475.jpg,0,0,0,0
20475,020476.jpg,0,0,0,0
20476,020477.jpg,0,0,0,0
20477,020478.jpg,0,1,0,0
20478,020479.jpg,0,0,0,0
20479,020480.jpg,0,0,0,0
20480,020481.jpg,0,0,1,0
20481,020482.jpg,1,1,1,1
20482,020483.jpg,0,0,0,0
20483,020484.jpg,0,0,0,0
20484,020485.jpg,0,0,0,0
20485,020486.jpg,0,0,0,0
20486,020487.jpg,0,0,0,0
20487,020488.jpg,0,0,0,0
20488,020489.jpg,0,0,0,0
20489,020490.jpg,0,0,0,0
20490,020491.jpg,0,0,0,0
20491,020492.jpg,0,0,0,0
20492,020493.jpg,0,0,1,0
20493,020494.jpg,0,0,0,0
20494,020495.jpg,0,0,0,0
20495,020496.jpg,0,0,0,0
20496,020497.jpg,0,0,0,0
20497,020498.jpg,0,0,1,0
20498,020499.jpg,0,0,0,0
20499,020500.jpg,0,0,0,0
20500,020501.jpg,1,0,0,0
20501,020502.jpg,0,0,0,0
20502,020503.jpg,0,0,0,0
20503,020504.jpg,0,0,0,0
20504,020505.jpg,0,0,0,0
20505,020506.jpg,0,0,0,0
20506,020507.jpg,0,0,1,1
20507,020508.jpg,0,0,0,0
20508,020509.jpg,0,0,0,0
20509,020510.jpg,1,1,0,0
20510,020511.jpg,0,0,0,0
20511,020512.jpg,0,0,0,0
20512,020513.jpg,0,0,0,0
20513,020514.jpg,0,0,1,0
20514,020515.jpg,0,0,0,0
20515,020516.jpg,0,0,0,0
20516,020517.jpg,0,0,0,0
20517,020518.jpg,1,0,1,1
20518,020519.jpg,0,0,0,0
20519,020520.jpg,0,0,0,0
20520,020521.jpg,0,0,0,0
20521,020522.jpg,0,0,0,0
20522,020523.jpg,0,0,0,0
20523,020524.jpg,0,0,0,0
20524,020525.jpg,0,1,0,0
20525,020526.jpg,0,0,0,0
20526,020527.jpg,0,0,0,0
20527,020528.jpg,0,0,0,0
20528,020529.jpg,0,0,1,0
20529,020530.jpg,0,0,0,0
20530,020531.jpg,1,0,1,1
20531,020532.jpg,0,0,0,0
20532,020533.jpg,0,0,0,0
20533,020534.jpg,0,0,0,0
20534,020535.jpg,0,0,0,0
20535,020536.jpg,0,0,0,0
20536,020537.jpg,0,0,0,0
20537,020538.jpg,0,0,1,1
20538,020539.jpg,0,0,0,0
20539,020540.jpg,0,0,0,0
20540,020541.jpg,1,1,0,0
20541,020542.jpg,0,0,0,0
20542,020543.jpg,0,0,0,0
20543,020544.jpg,0,0,1,0
20544,020545.jpg,0,0,0,0
20545,020546.jpg,0,0,1,0
20546,020547.jpg,0,0,0,0
20547,020548.jpg,0,0,0,0
20548,020549.jpg,0,0,0,0
20549,020550.jpg,0,0,0,0
20550,020551.jpg,0,0,0,0
20551,020552.jpg,0,0,0,0
20552,020553.jpg,0,0,0,0
20553,020554.jpg,1,1,0,0
20554,020555.jpg,0,0,0,0
20555,020556.jpg,0,0,0,0
20556,020557.jpg,0,0,0,0
20557,020558.jpg,0,0,0,0
20558,020559.jpg,0,0,0,0
20559,020560.jpg,0,0,0,0
20560,020561.jpg,0,0,0,0
20561,020562.jpg,0,0,0,0
20562,020563.jpg,0,0,1,1
20563,020564.jpg,0,0,0,0
20564,020565.jpg,0,0,0,0
20565,020566.jpg,0,0,0,0
20566,020567.jpg,0,0,0,0
20567,020568.jpg,0,0,1,0
20568,020569.jpg,0,0,1,0
20569,020570.jpg,0,0,0,0
20570,020571.jpg,0,0,0,0
20571,020572.jpg,1,1,0,0
20572,020573.jpg,0,0,0,0
20573,020574.jpg,0,0,0,0
20574,020575.jpg,1,0,0,0
20575,020576.jpg,0,0,0,0
20576,020577.jpg,0,0,0,0
20577,020578.jpg,0,0,0,0
20578,020579.jpg,0,0,0,0
20579,020580.jpg,0,0,0,0
20580,020581.jpg,0,1,0,0
20581,020582.jpg,0,0,0,0
20582,020583.jpg,0,0,0,0
20583,020584.jpg,0,0,1,0
20584,020585.jpg,0,0,1,0
20585,020586.jpg,0,0,0,0
20586,020587.jpg,0,0,0,0
20587,020588.jpg,0,0,1,1
20588,020589.jpg,0,0,0,0
20589,020590.jpg,0,0,0,0
20590,020591.jpg,0,0,0,0
20591,020592.jpg,0,0,0,0
20592,020593.jpg,0,0,0,0
20593,020594.jpg,0,0,0,0
20594,020595.jpg,0,0,0,0
20595,020596.jpg,0,0,0,0
20596,020597.jpg,0,0,0,0
20597,020598.jpg,0,0,0,0
20598,020599.jpg,0,0,1,0
20599,020600.jpg,1,1,0,0
20600,020601.jpg,0,0,0,0
20601,020602.jpg,0,0,0,0
20602,020603.jpg,0,0,0,0
20603,020604.jpg,0,0,0,0
20604,020605.jpg,0,0,0,0
20605,020606.jpg,0,0,0,0
20606,020607.jpg,0,0,0,0
20607,020608.jpg,0,0,0,0
20608,020609.jpg,0,0,0,0
20609,020610.jpg,1,0,0,0
20610,020611.jpg,0,0,0,0
20611,020612.jpg,1,1,0,0
20612,020613.jpg,0,0,1,0
20613,020614.jpg,0,0,0,0
20614,020615.jpg,0,0,0,0
20615,020616.jpg,0,0,0,0
20616,020617.jpg,0,0,0,0
20617,020618.jpg,0,0,0,0
20618,020619.jpg,0,1,0,0
20619,020620.jpg,0,0,0,0
20620,020621.jpg,0,0,0,0
20621,020622.jpg,0,0,0,0
20622,020623.jpg,0,0,1,1
20623,020624.jpg,0,0,0,0
20624,020625.jpg,0,0,0,0
20625,020626.jpg,1,1,0,0
20626,020627.jpg,0,0,1,1
20627,020628.jpg,0,0,1,0
20628,020629.jpg,0,0,0,0
20629,020630.jpg,0,0,0,0
20630,020631.jpg,0,0,0,0
20631,020632.jpg,0,0,1,1
20632,020633.jpg,0,0,0,0
20633,020634.jpg,0,0,1,0
